Time (s),Channel 1 (V)
-0.25598277777777778,0.02052968147825851
-0.25592027777777776,0.024161886760929133
-0.2558577777777778,0.020529681478260162
-0.25579527777777777,0.02052968147825851
-0.25573277777777775,0.02052968147825851
-0.25567027777777779,0.02052968147825851
-0.25560777777777777,2.9045006759200289
-0.2555452777777778,3.3621585415365254
-0.25548277777777778,3.3548941309713891
-0.25542027777777776,3.3512619256887168
-0.25535777777777779,3.3512619256887168
-0.25529527777777777,3.3512619256887168
-0.25523277777777775,3.3512619256887186
-0.25517027777777779,3.3548941309713891
-0.25510777777777777,0.79055720140477703
-0.2550452777777778,0.0096330656305968487
-0.25498277777777778,0.02052968147825851
-0.25492027777777776,0.024161886760930784
-0.25485777777777779,0.024161886760930784
-0.25479527777777777,0.024161886760930784
-0.25473277777777775,0.024161886760929133
-0.25467027777777779,0.02052968147825851
-0.25460777777777777,2.3741987046498796
-0.2545452777777778,3.3657907468189547
-0.25448277777777778,3.3548941309713891
-0.25442027777777776,3.3512619256887168
-0.25435777777777779,3.3512619256887168
-0.25429527777777777,3.3548941309713891
-0.25423277777777775,3.3548941309713891
-0.25417027777777779,3.3548941309713891
-0.25410777777777777,2.9371905234640794
-0.2540452777777778,-0.012160166064449918
-0.25398277777777778,0.016897476195586236
-0.25392027777777776,0.02052968147825851
-0.25385777777777779,0.02052968147825851
-0.25379527777777777,0.02052968147825851
-0.25373277777777775,0.024161886760930784
-0.25367027777777779,0.024161886760930784
-0.25360777777777777,1.9310696601638648
-0.2535452777777778,3.373055157384095
-0.25348277777777778,3.3548941309713891
-0.25342027777777776,3.3512619256887168
-0.25335777777777779,3.3512619256887168
-0.25329527777777777,3.3548941309713891
-0.25323277777777775,3.3548941309713891
-0.25317027777777779,3.3548941309713891
-0.25310777777777776,1.644125442832757
-0.2530452777777778,0.0023686550656436545
-0.25298277777777778,0.02052968147825851
-0.25292027777777776,0.024161886760930784
-0.25285777777777779,0.024161886760930784
-0.25279527777777777,0.024161886760930784
-0.25273277777777775,0.024161886760930784
-0.25267027777777779,0.024161886760930784
-0.25260777777777776,1.5424236949179333
-0.2525452777777778,3.3803195679492593
-0.25248277777777778,3.3548941309713891
-0.25242027777777776,3.3548941309713891
-0.25235777777777779,3.3548941309713891
-0.25229527777777777,3.3548941309713891
-0.25223277777777775,3.3548941309713891
-0.25217027777777778,3.3548941309713891
-0.25210777777777776,2.2979223937137627
-0.2520452777777778,-0.004895755499400245
-0.25198277777777778,0.02052968147825851
-0.25192027777777776,0.020529681478260162
-0.25185777777777779,0.024161886760929133
-0.25179527777777777,0.024161886760930784
-0.25173277777777775,0.024161886760930784
-0.25167027777777778,0.024161886760930784
-0.25160777777777776,1.0557081870398513
-0.2515452777777778,3.3839517732317086
-0.25148277777777778,3.3585263362540614
-0.25142027777777776,3.3512619256887186
-0.25135777777777779,3.3548941309713873
-0.25129527777777777,3.3548941309713891
-0.25123277777777775,3.3548941309713891
-0.25117027777777778,3.3548941309713891
-0.25110777777777776,2.5267513265221142
-0.2510452777777778,-0.0085279607819659375
-0.25098277777777778,0.016897476195586236
-0.25092027777777776,0.020529681478260162
-0.25085777777777779,0.024161886760929133
-0.25079527777777777,0.02052968147825851
-0.25073277777777775,0.020529681478260162
-0.25067027777777778,0.024161886760930784
-0.25060777777777776,0.81961484366615522
-0.2505452777777778,3.3839517732316011
-0.25048277777777778,3.3585263362540614
-0.25042027777777776,3.3548941309713873
-0.25035777777777779,3.3512619256887168
-0.25029527777777777,3.3512619256887168
-0.25023277777777775,3.3512619256887186
-0.25017027777777778,3.3548941309713891
-0.25010777777777776,3.0752143242056258
-0.2500452777777778,-0.015792371347057799
-0.24998277777777778,0.016897476195586236
-0.24992027777777778,0.024161886760930784
-0.24985777777777779,0.024161886760930784
-0.24979527777777777,0.024161886760930784
-0.24973277777777778,0.02052968147825851
-0.24967027777777778,0.02052968147825851
-0.24960777777777779,0.33289933578807229
-0.24954527777777777,3.3912161837981118
-0.24948277777777778,3.3585263362540614
-0.24942027777777778,3.3548941309713891
-0.24935777777777779,3.3512619256887168
-0.24929527777777777,3.3548941309713891
-0.24923277777777778,3.3548941309713891
-0.24917027777777778,3.3548941309713891
-0.24910777777777779,3.2495601777738932
-0.24904527777777777,-0.015792371348463341
-0.24898277777777778,0.013265270912913962
-0.24892027777777778,0.02052968147825851
-0.24885777777777779,0.02052968147825851
-0.24879527777777777,0.02052968147825851
-0.24873277777777777,0.02052968147825851
-0.24867027777777778,0.02052968147825851
-0.24860777777777779,0.02052968147825851
-0.24854527777777777,3.3331008992753555
-0.24848277777777777,3.3621585415367337
-0.24842027777777778,3.3548941309713891
-0.24835777777777779,3.3548941309713891
-0.24829527777777777,3.3548941309713891
-0.24823277777777777,3.3548941309713891
-0.24817027777777778,3.3548941309713891
-0.24810777777777779,3.3548941309713891
-0.24804527777777777,0.54356724218306329
-0.24798277777777777,0.0096330656302416884
-0.24792027777777778,0.02052968147825851
-0.24785777777777779,0.02052968147825851
-0.24779527777777777,0.02052968147825851
-0.24773277777777777,0.02052968147825851
-0.24767027777777778,0.02052968147825851
-0.24760777777777779,0.02052968147825851
-0.24754527777777777,2.8282243649839112
-0.24748277777777777,3.3621585415367337
-0.24742027777777778,3.3548941309713891
-0.24735777777777779,3.3548941309713891
-0.24729527777777777,3.3548941309713891
-0.24723277777777777,3.3512619256887168
-0.24717027777777778,3.3548941309713891
-0.24710777777777779,3.3548941309713891
-0.24704527777777777,0.88136233347158299
-0.24698277777777777,0.0096330656302416884
-0.24692027777777778,0.02052968147825851
-0.24685777777777779,0.02052968147825851
-0.24679527777777777,0.02052968147825851
-0.24673277777777777,0.02052968147825851
-0.24667027777777778,0.02052968147825851
-0.24660777777777779,0.024161886760930784
-0.24654527777777777,2.2579681356043677
-0.24648277777777777,3.3694229521020782
-0.24642027777777778,3.3548941309713891
-0.24635777777777779,3.3512619256887168
-0.24629527777777777,3.3512619256887168
-0.24623277777777777,3.3512619256887168
-0.24617027777777778,3.3548941309713891
-0.24610777777777779,3.3548941309713891
-0.24604527777777777,1.6368610322674124
-0.24598277777777777,0.0023686550648971405
-0.24592027777777778,0.02052968147825851
-0.24585777777777779,0.02052968147825851
-0.24579527777777777,0.024161886760930784
-0.24573277777777777,0.02052968147825851
-0.24567027777777778,0.02052968147825851
-0.24560777777777779,0.024161886760930784
-0.24554527777777777,1.7930458594223193
-0.24548277777777777,3.3766873626674228
-0.24542027777777778,3.3548941309713891
-0.24535777777777779,3.3548941309713891
-0.24529527777777776,3.3548941309713891
-0.24523277777777777,3.3548941309713891
-0.24517027777777778,3.3548941309713891
-0.24510777777777779,3.3548941309713891
-0.24504527777777776,1.7676204224436134
-0.24498277777777777,0.0023686550648971405
-0.24492027777777778,0.02052968147825851
-0.24485777777777779,0.024161886760930784
-0.24479527777777776,0.024161886760930784
-0.24473277777777777,0.024161886760930784
-0.24467027777777778,0.02052968147825851
-0.24460777777777779,0.02052968147825851
-0.24454527777777776,0.024161886760930784
-0.24448277777777777,2.1381053612761836
-0.24442027777777778,3.3730551573847505
-0.24435777777777778,3.3548941309713891
-0.24429527777777776,3.3548941309713891
-0.24423277777777777,3.3548941309713891
-0.24417027777777778,3.3512619256887168
-0.24410777777777778,3.3548941309713891
-0.24404527777777776,2.4286817838899637
-0.24398277777777777,-0.0085279607831187931
-0.24392027777777778,0.016897476195586236
-0.24385777777777778,0.02052968147825851
-0.24379527777777776,0.024161886760930784
-0.24373277777777777,0.02052968147825851
-0.24367027777777778,0.024161886760930784
-0.24360777777777778,0.02052968147825851
-0.24354527777777776,0.78692499612210476
-0.24348277777777777,3.3912161837981118
-0.24342027777777778,3.3585263362540614
-0.24335777777777778,3.3548941309713891
-0.24329527777777776,3.3548941309713891
-0.24323277777777777,3.3548941309713891
-0.24317027777777778,3.3548941309713891
-0.24310777777777778,3.3548941309713891
-0.24304527777777776,2.9153972917680457
-0.24298277777777777,-0.015792371348463341
-0.24292027777777778,0.016897476195586236
-0.24285777777777778,0.02052968147825851
-0.24279527777777776,0.024161886760930784
-0.24273277777777777,0.024161886760930784
-0.24267027777777778,0.024161886760930784
-0.24260777777777778,0.02052968147825851
-0.24254527777777776,0.024161886760930784
-0.24248277777777777,3.3222042834273386
-0.24242027777777778,3.3621585415367337
-0.24235777777777778,3.3548941309713891
-0.24229527777777776,3.3548941309713891
-0.24223277777777777,3.3548941309713891
-0.24217027777777778,3.3548941309713891
-0.24210777777777778,3.3548941309713891
-0.24204527777777779,3.3548941309713891
-0.24198277777777777,0.16218568750247719
-0.24192027777777778,0.013265270912913962
-0.24185777777777778,0.02052968147825851
-0.24179527777777779,0.02052968147825851
-0.24173277777777777,0.024161886760930784
-0.24167027777777778,0.024161886760930784
-0.24160777777777778,0.024161886760930784
-0.24154527777777779,0.024161886760930784
-0.24148277777777777,3.0025702185521803
-0.24142027777777778,3.3621585415367337
-0.24135777777777778,3.3548941309713891
-0.24129527777777779,3.3548941309713891
