Time (s),DIO 0
-45.172319309999999,1
-45.17148598,1
-45.170652650000001,0
-45.169819320000002,0
-45.168985990000003,0
-45.168152660000004,0
-45.167319329999998,0
-45.166485999999999,0
-45.16565267,0
-45.164819340000001,0
-45.163986010000002,0
-45.163152680000003,0
-45.162319350000004,1
-45.161486019999998,1
-45.160652689999999,1
-45.15981936,1
-45.158986030000001,1
-45.158152700000002,1
-45.157319370000003,1
-45.156486040000004,1
-45.155652709999998,1
-45.154819379999999,1
-45.15398605,0
-45.153152720000001,0
-45.152319390000002,0
-45.151486060000003,0
-45.150652730000004,0
-45.149819399999998,0
-45.148986069999999,0
-45.14815274,0
-45.147319410000001,0
-45.146486080000003,0
-45.145652750000004,1
-45.144819420000005,1
-45.143986089999999,1
-45.14315276,1
-45.142319430000001,1
-45.141486100000002,1
-45.140652770000003,1
-45.139819440000004,1
-45.138986109999998,1
-45.138152779999999,1
-45.13731945,0
-45.136486120000001,0
-45.135652790000002,0
-45.134819460000003,0
-45.133986130000004,0
-45.133152799999998,0
-45.132319469999999,0
-45.13148614,0
-45.130652810000001,0
-45.129819480000002,0
-45.128986150000003,1
-45.128152820000004,1
-45.127319489999998,1
-45.126486159999999,1
-45.12565283,1
-45.124819500000001,1
-45.123986170000002,1
-45.123152840000003,1
-45.122319510000004,1
-45.121486179999998,1
-45.120652849999999,0
-45.11981952,0
-45.118986190000001,0
-45.118152860000002,0
-45.117319530000003,0
-45.116486200000004,0
-45.115652869999998,0
-45.114819539999999,0
-45.11398621,0
-45.113152880000001,0
-45.112319550000002,1
-45.111486220000003,1
-45.110652890000004,1
-45.109819559999998,1
-45.108986229999999,1
-45.1081529,1
-45.107319570000001,1
-45.106486240000002,1
-45.105652910000003,1
-45.104819580000004,1
-45.103986249999998,0
-45.103152919999999,0
-45.10231959,0
-45.101486260000001,0
-45.100652930000003,0
-45.099819600000004,0
-45.098986270000005,0
-45.098152939999999,0
-45.09731961,0
-45.096486280000001,0
-45.095652950000002,1
-45.094819620000003,1
-45.093986290000004,1
-45.093152959999998,1
-45.092319629999999,1
-45.0914863,1
-45.090652970000001,1
-45.089819640000002,1
-45.088986310000003,1
-45.088152980000004,1
-45.087319649999998,0
-45.086486319999999,0
-45.08565299,0
-45.084819660000001,0
-45.083986330000002,0
-45.083153000000003,0
-45.082319670000004,0
-45.081486339999998,0
-45.080653009999999,0
-45.07981968,0
-45.078986350000001,1
-45.078153020000002,1
-45.077319690000003,1
-45.076486360000004,1
-45.075653029999998,1
-45.074819699999999,1
-45.07398637,1
-45.073153040000001,1
-45.072319710000002,1
-45.071486380000003,1
-45.070653050000004,0
-45.069819719999998,0
-45.068986389999999,0
-45.06815306,0
-45.067319730000001,0
-45.066486400000002,0
-45.065653070000003,0
-45.064819740000004,0
-45.063986409999998,0
-45.063153079999999,0
-45.06231975,1
-45.061486420000001,1
-45.060653090000002,1
-45.059819760000003,1
-45.058986430000004,1
-45.058153099999998,1
-45.057319769999999,1
-45.05648644,1
-45.055653110000002,1
-45.054819780000003,1
-45.053986450000004,0
-45.053153120000005,0
-45.052319789999999,0
-45.05148646,0
-45.050653130000001,0
-45.049819800000002,0
-45.048986470000003,0
-45.048153140000004,0
-45.047319809999998,0
-45.046486479999999,0
-45.04565315,1
-45.044819820000001,1
-45.043986490000002,1
-45.043153160000003,1
-45.042319830000004,1
-45.041486499999998,1
-45.040653169999999,1
-45.03981984,1
-45.038986510000001,1
-45.038153180000002,1
-45.037319850000003,0
-45.036486520000004,0
-45.035653189999998,0
-45.034819859999999,0
-45.03398653,0
-45.033153200000001,0
-45.032319870000002,0
-45.031486540000003,0
-45.030653210000004,0
-45.029819879999998,0
-45.028986549999999,1
-45.02815322,1
-45.027319890000001,1
-45.026486560000002,1
-45.025653230000003,1
-45.024819900000004,1
-45.023986569999998,1
-45.023153239999999,1
-45.02231991,1
-45.021486580000001,1
-45.020653250000002,0
-45.019819920000003,0
-45.018986590000004,0
-45.018153259999998,0
-45.017319929999999,0
-45.0164866,0
-45.015653270000001,0
-45.014819940000002,0
-45.013986610000003,0
-45.013153280000004,0
-45.012319949999998,1
-45.011486619999999,1
-45.01065329,1
-45.009819960000002,1
-45.008986630000003,1
-45.008153300000004,1
-45.007319970000005,1
-45.006486639999999,1
-45.00565331,1
-45.004819980000001,1
-45.003986650000002,0
-45.003153320000003,0
-45.002319990000004,0
-45.001486659999998,0
-45.000653329999999,0
-44.99982,0
-44.998986670000001,0
-44.998153340000002,0
-44.997320010000003,0
-44.996486680000004,0
-44.995653349999998,1
-44.994820019999999,1
-44.99398669,1
-44.993153360000001,1
-44.992320030000002,1
-44.991486700000003,1
-44.990653370000004,1
-44.989820039999998,1
-44.988986709999999,1
-44.98815338,1
-44.987320050000001,0
-44.986486720000002,0
-44.985653390000003,0
-44.984820060000004,0
-44.983986729999998,0
-44.983153399999999,0
-44.98232007,0
-44.981486740000001,0
-44.980653410000002,0
-44.979820080000003,0
-44.978986750000004,1
-44.978153419999998,1
-44.977320089999999,1
-44.97648676,1
-44.975653430000001,1
-44.974820100000002,1
-44.973986770000003,1
-44.973153440000004,1
-44.972320109999998,1
-44.971486779999999,1
-44.97065345,0
-44.969820120000001,0
-44.968986790000002,0
-44.968153460000003,0
-44.967320130000004,0
-44.966486799999998,0
-44.965653469999999,0
-44.96482014,0
-44.963986810000002,0
-44.963153480000003,0
-44.962320150000004,1
-44.961486820000005,1
-44.960653489999999,1
-44.95982016,1
-44.958986830000001,1
-44.958153500000002,1
-44.957320170000003,1
-44.956486840000004,1
-44.955653509999998,1
-44.954820179999999,1
-44.95398685,0
-44.953153520000001,0
-44.952320190000002,0
-44.951486860000003,0
-44.950653530000004,0
-44.949820199999998,0
-44.948986869999999,0
-44.94815354,0
-44.947320210000001,0
-44.946486880000002,0
-44.945653550000003,1
-44.944820220000004,1
-44.943986889999998,1
-44.943153559999999,1
-44.94232023,1
-44.941486900000001,1
-44.940653570000002,1
-44.939820240000003,1
-44.938986910000004,1
-44.938153579999998,1
-44.937320249999999,0
-44.93648692,0
-44.935653590000001,0
-44.934820260000002,0
-44.933986930000003,0
-44.933153600000004,0
-44.932320269999998,0
-44.931486939999999,0
-44.93065361,0
-44.929820280000001,0
-44.928986950000002,1
-44.928153620000003,1
-44.927320290000004,1
-44.926486959999998,1
-44.925653629999999,1
-44.9248203,1
-44.923986970000001,1
-44.923153640000002,1
-44.922320310000003,1
-44.921486980000005,1
-44.920653649999998,0
-44.919820319999999,0
-44.918986990000001,0
-44.918153660000002,0
-44.917320330000003,0
-44.916487000000004,0
-44.915653670000005,0
-44.914820339999999,0
-44.91398701,0
-44.913153680000001,0
-44.912320350000002,1
-44.911487020000003,1
-44.910653690000004,1
-44.909820359999998,1
-44.908987029999999,1
-44.9081537,1
-44.907320370000001,1
-44.906487040000002,1
-44.905653710000003,1
-44.904820380000004,1
-44.903987049999998,0
-44.903153719999999,0
-44.90232039,0
-44.901487060000001,0
-44.900653730000002,0
-44.899820400000003,0
-44.898987070000004,0
-44.898153739999998,0
-44.897320409999999,0
-44.89648708,0
-44.895653750000001,1
-44.894820420000002,1
-44.893987090000003,1
-44.893153760000004,1
-44.892320429999998,1
-44.891487099999999,1
-44.89065377,1
-44.889820440000001,1
-44.888987110000002,1
-44.888153780000003,1
-44.887320450000004,0
-44.886487119999998,0
-44.885653789999999,0
-44.88482046,0
-44.883987130000001,0
-44.883153800000002,0
-44.882320470000003,0
-44.881487140000004,0
-44.880653809999998,0
-44.879820479999999,0
-44.87898715,1
-44.878153820000001,1
-44.877320490000002,1
-44.876487160000003,1
-44.875653830000005,1
-44.874820499999998,1
-44.873987169999999,1
-44.873153840000001,1
-44.872320510000002,1
-44.871487180000003,1
-44.870653850000004,0
-44.869820520000005,0
-44.868987189999999,0
-44.86815386,0
-44.867320530000001,0
-44.866487200000002,0
-44.865653870000003,0
-44.864820540000004,0
-44.863987209999998,0
-44.863153879999999,0
-44.86232055,1
-44.861487220000001,1
-44.860653890000002,1
-44.859820560000003,1
-44.858987230000004,1
-44.858153899999998,1
-44.857320569999999,1
-44.85648724,1
-44.855653910000001,1
-44.854820580000002,1
-44.853987250000003,0
-44.853153920000004,0
-44.852320589999998,0
-44.851487259999999,0
-44.85065393,0
-44.849820600000001,0
-44.848987270000002,0
-44.848153940000003,0
-44.847320610000004,0
-44.846487279999998,0
-44.845653949999999,1
-44.84482062,1
-44.843987290000001,1
-44.843153960000002,1
-44.842320630000003,1
-44.841487300000004,1
-44.840653969999998,1
-44.839820639999999,1
-44.83898731,1
-44.838153980000001,1
-44.837320650000002,0
-44.836487320000003,0
-44.835653990000004,0
-44.834820659999998,0
-44.833987329999999,0
-44.833154,0
-44.832320670000001,0
-44.831487340000002,0
-44.830654010000003,0
-44.829820680000005,0
-44.828987349999998,1
-44.828154019999999,1
-44.827320690000001,1
-44.826487360000002,1
-44.825654030000003,1
-44.824820700000004,1
-44.823987369999998,1
-44.823154039999999,1
-44.82232071,1
-44.821487380000001,1
-44.820654050000002,0
-44.819820720000003,0
-44.818987390000004,0
-44.818154059999998,0
-44.817320729999999,0
-44.8164874,0
-44.815654070000001,0
-44.814820740000002,0
-44.813987410000003,0
-44.813154080000004,0
-44.812320749999998,1
-44.811487419999999,1
-44.81065409,1
-44.809820760000001,1
-44.808987430000002,1
-44.808154100000003,1
-44.807320770000004,1
-44.806487439999998,1
-44.805654109999999,1
-44.80482078,1
-44.803987450000001,1
-44.803154120000002,0
-44.802320790000003,0
-44.801487460000004,0
-44.800654129999998,0
-44.799820799999999,0
-44.79898747,0
-44.798154140000001,0
-44.797320810000002,0
-44.796487480000003,0
-44.795654150000004,1
-44.794820819999998,1
-44.793987489999999,1
-44.79315416,1
-44.792320830000001,1
-44.791487500000002,1
-44.790654170000003,1
-44.789820840000004,1
-44.788987509999998,1
-44.788154179999999,1
-44.78732085,0
-44.786487520000001,0
-44.785654190000002,0
-44.784820860000004,0
-44.783987530000005,0
-44.783154199999998,0
-44.78232087,0
-44.781487540000001,0
-44.780654210000002,0
-44.779820880000003,0
-44.778987550000004,0
-44.778154219999998,1
-44.777320889999999,1
-44.77648756,1
-44.775654230000001,1
-44.774820900000002,1
-44.773987570000003,1
-44.773154240000004,1
-44.772320909999998,1
-44.771487579999999,1
-44.77065425,1
-44.769820920000001,0
-44.768987590000002,0
-44.768154260000003,0
-44.767320930000004,0
-44.766487599999998,0
-44.765654269999999,0
-44.76482094,0
-44.763987610000001,0
-44.763154280000002,0
-44.762320950000003,0
-44.761487620000004,1
-44.760654289999998,1
-44.759820959999999,1
-44.75898763,1
-44.758154300000001,1
-44.757320970000002,1
-44.756487640000003,1
-44.755654310000004,1
-44.754820979999998,1
-44.753987649999999,1
-44.75315432,0
-44.752320990000001,0
-44.751487660000002,0
-44.750654330000003,0
-44.749821000000004,0
-44.748987669999998,0
-44.748154339999999,0
-44.74732101,0
-44.746487680000001,0
-44.745654350000002,0
-44.744821020000003,1
-44.743987690000004,1
-44.743154359999998,1
-44.742321029999999,1
-44.7414877,1
-44.740654370000001,1
-44.739821040000002,1
-44.738987710000004,1
-44.738154380000005,1
-44.737321049999998,1
-44.73648772,0
-44.735654390000001,0
-44.734821060000002,0
-44.733987730000003,0
-44.733154400000004,0
-44.732321069999998,0
-44.731487739999999,0
-44.73065441,0
-44.729821080000001,0
-44.728987750000002,0
-44.728154420000003,1
-44.727321090000004,1
-44.726487759999998,1
-44.725654429999999,1
-44.7248211,1
-44.723987770000001,1
-44.723154440000002,1
-44.722321110000003,1
-44.721487780000004,1
-44.720654449999998,1
-44.719821119999999,0
-44.71898779,0
-44.718154460000001,0
-44.717321130000002,0
-44.716487800000003,0
-44.715654470000004,0
-44.714821139999998,0
-44.713987809999999,0
-44.71315448,0
-44.712321150000001,0
-44.711487820000002,1
-44.710654490000003,1
-44.709821160000004,1
-44.708987829999998,1
-44.708154499999999,1
-44.70732117,1
-44.706487840000001,1
-44.705654510000002,1
-44.704821180000003,1
-44.703987850000004,1
-44.703154519999998,0
-44.702321189999999,0
-44.70148786,0
-44.700654530000001,0
-44.699821200000002,0
-44.698987870000003,0
-44.698154540000004,0
-44.697321209999998,0
-44.696487879999999,0
-44.69565455,0
-44.694821220000001,1
-44.693987890000002,1
-44.693154560000004,1
-44.692321230000005,1
-44.691487899999998,1
-44.69065457,1
-44.689821240000001,1
-44.688987910000002,1
-44.688154580000003,1
-44.687321250000004,1
-44.686487919999998,0
-44.685654589999999,0
-44.68482126,0
-44.683987930000001,0
-44.683154600000002,0
-44.682321270000003,0
-44.681487940000004,0
-44.680654609999998,0
-44.679821279999999,0
-44.67898795,0
-44.678154620000001,1
-44.677321290000002,1
-44.676487960000003,1
-44.675654630000004,1
-44.674821299999998,1
-44.673987969999999,1
-44.67315464,1
-44.672321310000001,1
-44.671487980000002,1
-44.670654650000003,1
-44.669821320000004,0
-44.668987989999998,0
-44.668154659999999,0
-44.66732133,0
-44.666488000000001,0
-44.665654670000002,0
-44.664821340000003,0
-44.663988010000004,0
-44.663154679999998,0
-44.662321349999999,0
-44.66148802,1
-44.660654690000001,1
-44.659821360000002,1
-44.658988030000003,1
-44.658154700000004,1
-44.657321369999998,1
-44.656488039999999,1
-44.65565471,1
-44.654821380000001,1
-44.653988050000002,1
-44.653154720000003,0
-44.652321390000004,0
-44.651488059999998,0
-44.650654729999999,0
-44.6498214,0
-44.648988070000001,0
-44.648154740000003,0
-44.647321410000004,0
-44.646488080000005,0
-44.645654749999999,0
-44.64482142,1
-44.643988090000001,1
-44.643154760000002,1
-44.642321430000003,1
-44.641488100000004,1
-44.640654769999998,1
-44.639821439999999,1
-44.63898811,1
-44.638154780000001,1
-44.637321450000002,1
-44.636488120000003,0
-44.635654790000004,0
-44.634821459999998,0
-44.633988129999999,0
-44.6331548,0
-44.632321470000001,0
-44.631488140000002,0
-44.630654810000003,0
-44.629821480000004,0
-44.628988149999998,0
-44.628154819999999,1
-44.62732149,1
-44.626488160000001,1
-44.625654830000002,1
-44.624821500000003,1
-44.623988170000004,1
-44.623154839999998,1
-44.622321509999999,1
-44.62148818,1
-44.620654850000001,1
-44.619821520000002,0
-44.618988190000003,0
-44.618154860000004,0
-44.617321529999998,0
-44.616488199999999,0
-44.61565487,0
-44.614821540000001,0
-44.613988210000002,0
-44.613154880000003,0
-44.612321550000004,0
-44.611488219999998,1
-44.610654889999999,1
-44.60982156,1
-44.608988230000001,1
-44.608154900000002,1
-44.607321570000003,1
-44.606488240000004,1
-44.605654909999998,1
-44.604821579999999,1
-44.60398825,1
-44.603154920000001,0
-44.602321590000003,0
-44.601488260000004,0
-44.600654930000005,0
-44.599821599999999,0
-44.59898827,0
-44.598154940000001,0
-44.597321610000002,0
-44.596488280000003,0
-44.595654950000004,0
-44.594821619999998,1
-44.593988289999999,1
-44.59315496,1
-44.592321630000001,1
-44.591488300000002,1
-44.590654970000003,1
-44.589821640000004,1
-44.588988309999998,1
-44.588154979999999,1
-44.58732165,1
-44.586488320000001,0
-44.585654990000002,0
-44.584821660000003,0
-44.583988330000004,0
-44.583154999999998,0
-44.582321669999999,0
-44.58148834,0
-44.580655010000001,0
-44.579821680000002,0
-44.578988350000003,0
-44.578155020000004,1
-44.577321689999998,1
-44.576488359999999,1
-44.57565503,1
-44.574821700000001,1
-44.573988370000002,1
-44.573155040000003,1
-44.572321710000004,1
-44.571488379999998,1
-44.570655049999999,1
-44.56982172,0
-44.568988390000001,0
-44.568155060000002,0
-44.567321730000003,0
-44.566488400000004,0
-44.565655069999998,0
-44.564821739999999,0
-44.56398841,0
-44.563155080000001,0
-44.562321750000002,0
-44.561488420000003,1
-44.560655090000004,1
-44.559821759999998,1
-44.558988429999999,1
-44.5581551,1
-44.557321770000001,1
-44.556488440000003,1
-44.555655110000004,1
-44.554821780000005,1
-44.553988449999999,1
-44.55315512,0
-44.552321790000001,0
-44.551488460000002,0
-44.550655130000003,0
-44.549821800000004,0
-44.548988469999998,0
-44.548155139999999,0
-44.54732181,0
-44.546488480000001,0
-44.545655150000002,0
-44.544821820000003,1
-44.543988490000004,1
-44.543155159999998,1
-44.542321829999999,1
-44.5414885,1
-44.540655170000001,1
-44.539821840000002,1
-44.538988510000003,1
-44.538155180000004,1
-44.537321849999998,1
-44.536488519999999,0
-44.53565519,0
-44.534821860000001,0
-44.533988530000002,0
-44.533155200000003,0
-44.532321870000004,0
-44.531488539999998,0
-44.530655209999999,0
-44.52982188,0
-44.528988550000001,0
-44.528155220000002,1
-44.527321890000003,1
-44.526488560000004,1
-44.525655229999998,1
-44.524821899999999,1
-44.52398857,1
-44.523155240000001,1
-44.522321910000002,1
-44.521488580000003,1
-44.520655250000004,1
-44.519821919999998,0
-44.518988589999999,0
-44.51815526,0
-44.517321930000001,0
-44.516488600000002,0
-44.515655270000003,0
-44.514821940000004,0
-44.513988609999998,0
-44.513155279999999,0
-44.51232195,0
-44.511488620000002,1
-44.510655290000003,1
-44.509821960000004,1
-44.508988630000005,1
-44.508155299999999,1
-44.50732197,1
-44.506488640000001,1
-44.505655310000002,1
-44.504821980000003,1
-44.503988650000004,1
-44.503155319999998,0
-44.502321989999999,0
-44.50148866,0
-44.500655330000001,0
-44.499822000000002,0
-44.498988670000003,0
-44.498155340000004,0
-44.497322009999998,0
-44.496488679999999,0
-44.49565535,0
-44.494822020000001,1
-44.493988690000002,1
-44.493155360000003,1
-44.492322030000004,1
-44.491488699999998,1
-44.490655369999999,1
-44.48982204,1
-44.488988710000001,1
-44.488155380000002,1
-44.487322050000003,1
-44.486488720000004,0
-44.485655389999998,0
-44.484822059999999,0
-44.48398873,0
-44.483155400000001,0
-44.482322070000002,0
-44.481488740000003,0
-44.480655410000004,0
-44.479822079999998,0
-44.478988749999999,0
-44.47815542,1
-44.477322090000001,1
-44.476488760000002,1
-44.475655430000003,1
-44.474822100000004,1
-44.473988769999998,1
-44.473155439999999,1
-44.47232211,1
-44.471488780000001,1
-44.470655450000002,1
-44.469822120000003,0
-44.468988790000004,0
-44.468155459999998,0
-44.467322129999999,0
-44.4664888,0
-44.465655470000002,0
-44.464822140000003,0
-44.463988810000004,0
-44.463155480000005,0
-44.462322149999999,0
-44.46148882,1
-44.460655490000001,1
-44.459822160000002,1
-44.458988830000003,1
-44.458155500000004,1
-44.457322169999998,1
-44.456488839999999,1
-44.45565551,1
-44.454822180000001,1
-44.453988850000002,1
-44.453155520000003,0
-44.452322190000004,0
-44.451488859999998,0
-44.450655529999999,0
-44.4498222,0
-44.448988870000001,0
-44.448155540000002,0
-44.447322210000003,0
-44.446488880000004,0
-44.445655549999998,0
-44.444822219999999,1
-44.44398889,1
-44.443155560000001,1
-44.442322230000002,1
-44.441488900000003,1
-44.440655570000004,1
-44.439822239999998,1
-44.438988909999999,1
-44.43815558,1
-44.437322250000001,1
-44.436488920000002,0
-44.435655590000003,0
-44.434822260000004,0
-44.433988929999998,0
-44.433155599999999,0
-44.43232227,0
-44.431488940000001,0
-44.430655610000002,0
-44.429822280000003,0
-44.428988950000004,0
-44.428155619999998,1
-44.427322289999999,1
-44.42648896,1
-44.425655630000001,1
-44.424822300000002,1
-44.423988970000003,1
-44.423155640000004,1
-44.422322309999998,1
-44.421488979999999,1
-44.42065565,1
-44.419822320000002,0
-44.418988990000003,0
-44.418155660000004,0
-44.417322330000005,0
-44.416488999999999,0
-44.41565567,0
-44.414822340000001,0
-44.413989010000002,0
-44.413155680000003,0
-44.412322350000004,0
-44.411489019999998,1
-44.410655689999999,1
-44.40982236,1
-44.408989030000001,1
-44.408155700000002,1
-44.407322370000003,1
-44.406489040000004,1
-44.405655709999998,1
-44.404822379999999,1
-44.40398905,1
-44.403155720000001,0
-44.402322390000002,0
-44.401489060000003,0
-44.400655730000004,0
-44.399822399999998,0
-44.398989069999999,0
-44.39815574,0
-44.397322410000001,0
-44.396489080000002,0
-44.395655750000003,0
-44.394822420000004,1
-44.393989089999998,1
-44.393155759999999,1
-44.39232243,1
-44.391489100000001,1
-44.390655770000002,1
-44.389822440000003,1
-44.388989110000004,1
-44.388155779999998,1
-44.387322449999999,1
-44.38648912,0
-44.385655790000001,0
-44.384822460000002,0
-44.383989130000003,0
-44.383155800000004,0
-44.382322469999998,0
-44.381489139999999,0
-44.38065581,0
-44.379822480000001,0
-44.378989150000002,0
-44.378155820000003,1
-44.377322490000005,1
-44.376489159999998,1
-44.375655829999999,1
-44.374822500000001,1
-44.373989170000002,1
-44.373155840000003,1
-44.372322510000004,1
-44.371489180000005,1
-44.370655849999999,1
-44.36982252,0
-44.368989190000001,0
-44.368155860000002,0
-44.367322530000003,0
-44.366489200000004,0
-44.365655869999998,0
-44.364822539999999,0
-44.36398921,0
-44.363155880000001,0
-44.362322550000002,0
-44.361489220000003,1
-44.360655890000004,1
-44.359822559999998,1
-44.358989229999999,1
-44.3581559,1
-44.357322570000001,1
-44.356489240000002,1
-44.355655910000003,1
-44.354822580000004,1
-44.353989249999998,1
-44.353155919999999,0
-44.35232259,0
-44.351489260000001,0
-44.350655930000002,0
-44.349822600000003,0
-44.348989270000004,0
-44.348155939999998,0
-44.347322609999999,0
-44.34648928,0
-44.345655950000001,0
-44.344822620000002,1
-44.343989290000003,1
-44.343155960000004,1
-44.342322629999998,1
-44.341489299999999,1
-44.34065597,1
-44.339822640000001,1
-44.338989310000002,1
-44.338155980000003,1
-44.337322650000004,1
-44.336489319999998,0
-44.335655989999999,0
-44.33482266,0
-44.333989330000001,0
-44.333156000000002,0
-44.332322670000003,0
-44.331489340000005,0
-44.330656009999998,0
-44.329822679999999,0
-44.328989350000001,0
-44.328156020000002,1
-44.327322690000003,1
-44.326489360000004,1
-44.325656029999998,1
-44.324822699999999,1
-44.32398937,1
-44.323156040000001,1
-44.322322710000002,1
-44.321489380000003,1
-44.320656050000004,1
-44.319822719999998,0
-44.318989389999999,0
-44.31815606,0
-44.317322730000001,0
-44.316489400000002,0
-44.315656070000003,0
-44.314822740000004,0
-44.313989409999998,0
-44.313156079999999,0
-44.31232275,0
-44.311489420000001,1
-44.310656090000002,1
-44.309822760000003,1
-44.308989430000004,1
-44.308156099999998,1
-44.307322769999999,1
-44.30648944,1
-44.305656110000001,1
-44.304822780000002,1
-44.303989450000003,1
-44.303156120000004,0
-44.302322789999998,0
-44.301489459999999,0
-44.30065613,0
-44.299822800000001,0
-44.298989470000002,0
-44.298156140000003,0
-44.297322810000004,0
-44.296489479999998,0
-44.295656149999999,0
-44.29482282,1
-44.293989490000001,1
-44.293156160000002,1
-44.292322830000003,1
-44.291489500000004,1
-44.290656169999998,1
-44.289822839999999,1
-44.28898951,1
-44.288156180000001,1
-44.287322850000002,1
-44.286489520000003,0
-44.285656190000005,0
-44.284822859999998,0
-44.283989529999999,0
-44.283156200000001,0
-44.282322870000002,0
-44.281489540000003,0
-44.280656210000004,0
-44.279822879999998,0
-44.278989549999999,0
-44.27815622,1
-44.277322890000001,1
-44.276489560000002,1
-44.275656230000003,1
-44.274822900000004,1
-44.273989569999998,1
-44.273156239999999,1
-44.27232291,1
-44.271489580000001,1
-44.270656250000002,1
-44.269822920000003,0
-44.268989590000004,0
-44.268156259999998,0
-44.267322929999999,0
-44.2664896,0
-44.265656270000001,0
-44.264822940000002,0
-44.263989610000003,0
-44.263156280000004,0
-44.262322949999998,0
-44.261489619999999,1
-44.26065629,1
-44.259822960000001,1
-44.258989630000002,1
-44.258156300000003,1
-44.257322970000004,1
-44.256489639999998,1
-44.255656309999999,1
-44.25482298,1
-44.253989650000001,1
-44.253156320000002,0
-44.252322990000003,0
-44.251489660000004,0
-44.250656329999998,0
-44.249822999999999,0
-44.24898967,0
-44.248156340000001,0
-44.247323010000002,0
-44.246489680000003,0
-44.245656350000004,0
-44.244823019999998,1
-44.243989689999999,1
-44.24315636,1
-44.242323030000001,1
-44.241489700000002,1
-44.240656370000004,1
-44.239823040000005,1
-44.238989709999998,1
-44.23815638,1
-44.237323050000001,1
-44.236489720000002,0
-44.235656390000003,0
-44.234823060000004,0
-44.233989729999998,0
-44.233156399999999,0
-44.23232307,0
-44.231489740000001,0
-44.230656410000002,0
-44.229823080000003,0
-44.228989750000004,0
-44.228156419999998,1
-44.227323089999999,1
-44.22648976,1
-44.225656430000001,1
-44.224823100000002,1
-44.223989770000003,1
-44.223156440000004,1
-44.222323109999998,1
-44.221489779999999,1
-44.22065645,1
-44.219823120000001,0
-44.218989790000002,0
-44.218156460000003,0
-44.217323130000004,0
-44.216489799999998,0
-44.215656469999999,0
-44.21482314,0
-44.213989810000001,0
-44.213156480000002,0
-44.212323150000003,0
-44.211489820000004,1
-44.210656489999998,1
-44.209823159999999,1
-44.20898983,1
-44.208156500000001,1
-44.207323170000002,1
-44.206489840000003,1
-44.205656510000004,1
-44.204823179999998,1
-44.203989849999999,1
-44.20315652,0
-44.202323190000001,0
-44.201489860000002,0
-44.200656530000003,0
-44.199823200000004,0
-44.198989869999998,0
-44.198156539999999,0
-44.19732321,0
-44.196489880000001,0
-44.195656550000002,0
-44.194823220000004,1
-44.193989890000005,1
-44.193156559999998,1
-44.19232323,1
-44.191489900000001,1
-44.190656570000002,1
-44.189823240000003,1
-44.188989910000004,1
-44.188156579999998,1
-44.187323249999999,1
-44.18648992,0
-44.185656590000001,0
-44.184823260000002,0
-44.183989930000003,0
-44.183156600000004,0
-44.182323269999998,0
-44.181489939999999,0
-44.18065661,0
-44.179823280000001,0
-44.178989950000002,0
-44.178156620000003,1
-44.177323290000004,1
-44.176489959999998,1
-44.175656629999999,1
-44.1748233,1
-44.173989970000001,1
-44.173156640000002,1
-44.172323310000003,1
-44.171489980000004,1
-44.170656649999998,1
-44.169823319999999,0
-44.16898999,0
-44.168156660000001,0
-44.167323330000002,0
-44.166490000000003,0
-44.165656670000004,0
-44.164823339999998,0
-44.163990009999999,0
-44.16315668,0
-44.162323350000001,0
-44.161490020000002,1
-44.160656690000003,1
-44.159823360000004,1
-44.158990029999998,1
-44.158156699999999,1
-44.15732337,1
-44.156490040000001,1
-44.155656710000002,1
-44.154823380000003,1
-44.153990050000004,1
-44.153156719999998,0
-44.152323389999999,0
-44.15149006,0
-44.150656730000001,0
-44.149823400000002,0
-44.148990070000004,0
-44.148156740000005,0
-44.147323409999998,0
-44.14649008,0
-44.145656750000001,0
-44.144823420000002,1
-44.143990090000003,1
-44.143156760000004,1
-44.142323429999998,1
-44.141490099999999,1
-44.14065677,1
-44.139823440000001,1
-44.138990110000002,1
-44.138156780000003,1
-44.137323450000004,1
-44.136490119999998,0
-44.135656789999999,0
-44.13482346,0
-44.133990130000001,0
-44.133156800000002,0
-44.132323470000003,0
-44.131490140000004,0
-44.130656809999998,0
-44.129823479999999,0
-44.12899015,0
-44.128156820000001,1
-44.127323490000002,1
-44.126490160000003,1
-44.125656830000004,1
-44.124823499999998,1
-44.123990169999999,1
-44.12315684,1
-44.122323510000001,1
-44.121490180000002,1
-44.120656850000003,1
-44.119823520000004,0
-44.118990189999998,0
-44.118156859999999,0
-44.11732353,0
-44.116490200000001,0
-44.115656870000002,0
-44.114823540000003,0
-44.113990210000004,0
-44.113156879999998,0
-44.112323549999999,0
-44.11149022,1
-44.110656890000001,1
-44.109823560000002,1
-44.108990230000003,1
-44.108156900000004,1
-44.107323569999998,1
-44.106490239999999,1
-44.10565691,1
-44.104823580000001,1
-44.103990250000003,1
-44.103156920000004,0
-44.102323590000005,0
-44.101490259999999,0
-44.10065693,0
-44.099823600000001,0
-44.098990270000002,0
-44.098156940000003,0
-44.097323610000004,0
-44.096490279999998,0
-44.095656949999999,0
-44.09482362,1
-44.093990290000001,1
-44.093156960000002,1
-44.092323630000003,1
-44.091490300000004,1
-44.090656969999998,1
-44.089823639999999,1
-44.08899031,1
-44.088156980000001,1
-44.087323650000002,1
-44.086490320000003,0
-44.085656990000004,0
