Time (s),Channel 1 (V)
-0.25599255181347152,3.3512619256887168
-0.2559300518134715,3.3548941309713891
-0.25586755181347154,3.3548941309713891
-0.25580505181347152,3.3548941309713891
-0.2557425518134715,3.3548941309713891
-0.25568005181347153,3.3548941309713891
-0.25561755181347151,3.3548941309713891
-0.25555505181347155,3.3548941309713891
-0.25549255181347152,3.3548941309713891
-0.2554300518134715,3.3548941309713891
-0.25536755181347154,3.3548941309713891
-0.25530505181347152,3.3548941309713891
-0.2552425518134715,3.3548941309713891
-0.25518005181347153,3.3548941309713891
-0.25511755181347151,3.3548941309713891
-0.25505505181347154,3.3512619256887186
-0.25499255181347152,3.3548941309713891
-0.2549300518134715,3.3512619256887168
-0.25486755181347154,3.3512619256887168
-0.25480505181347152,3.3548941309713891
-0.2547425518134715,3.3548941309713891
-0.25468005181347153,3.3548941309713891
-0.25461755181347151,3.3548941309713891
-0.25455505181347154,3.3548941309713891
-0.25449255181347152,3.3548941309713891
-0.2544300518134715,3.3548941309713891
-0.25436755181347154,3.3548941309713891
-0.25430505181347152,3.3548941309713891
-0.2542425518134715,3.3548941309713891
-0.25418005181347153,3.3548941309713891
-0.25411755181347151,3.3548941309713891
-0.25405505181347154,3.3548941309713891
-0.25399255181347152,3.3548941309713891
-0.2539300518134715,3.3548941309713891
-0.25386755181347154,3.3548941309713891
-0.25380505181347152,3.3548941309713891
-0.2537425518134715,3.3548941309713891
-0.25368005181347153,3.3548941309713891
-0.25361755181347151,3.3548941309713891
-0.25355505181347154,3.3548941309713891
-0.25349255181347152,2.9771447815734744
-0.2534300518134715,-0.012160166065777854
-0.25336755181347154,0.016897476195573021
-0.25330505181347152,0.024161886760930784
-0.25324255181347149,0.024161886760930784
-0.25318005181347153,0.024161886760930784
-0.25311755181347151,0.024161886760930784
-0.25305505181347154,0.024161886760930784
-0.25299255181347152,0.44549769955091278
-0.2529300518134715,3.3912161837980985
-0.25286755181347154,3.362158541536747
-0.25280505181347152,3.3548941309713891
-0.25274255181347149,3.3548941309713891
-0.25268005181347153,3.3548941309713891
-0.25261755181347151,3.3548941309713891
-0.25255505181347154,3.3548941309713891
-0.25249255181347152,3.3548941309713891
-0.2524300518134715,0.72517750631635236
-0.25236755181347154,0.013265270913237703
-0.25230505181347151,0.024161886760930784
-0.25224255181347149,0.024161886760930784
-0.25218005181347153,0.024161886760930784
-0.25211755181347151,0.024161886760930784
-0.25205505181347154,0.024161886760930784
-0.25199255181347152,0.024161886760930784
-0.2519300518134715,3.3621585415367337
-0.25186755181347154,3.3621585415367337
-0.25180505181347151,3.3548941309713891
-0.25174255181347149,3.3548941309713891
-0.25168005181347153,3.3548941309713891
-0.25161755181347151,3.3548941309713891
-0.25155505181347154,3.3548941309713891
-0.25149255181347152,3.3548941309713891
-0.2514300518134715,3.3548941309713891
-0.25136755181347153,3.3548941309713891
-0.25130505181347151,3.3548941309713891
-0.25124255181347149,3.3548941309713891
-0.25118005181347153,3.3548941309713891
-0.25111755181347151,3.3548941309713891
-0.25105505181347154,3.3548941309713891
-0.25099255181347152,3.3548941309713891
-0.2509300518134715,3.3512619256887168
-0.25086755181347153,3.3512619256887168
-0.25080505181347151,3.3512619256887168
-0.25074255181347149,3.3548941309713891
-0.25068005181347153,3.3548941309713891
-0.25061755181347151,3.3548941309713891
-0.25055505181347154,3.3548941309713891
-0.25049255181347152,3.3548941309713891
-0.2504300518134715,3.3548941309713891
-0.25036755181347153,3.3548941309713891
-0.25030505181347151,3.3548941309713891
-0.25024255181347149,3.3548941309713891
-0.25018005181347153,3.3548941309713891
-0.25011755181347151,3.3548941309713891
-0.25005505181347154,3.3548941309713891
-0.24999255181347149,3.3548941309713891
-0.2499300518134715,3.3548941309713891
-0.24986755181347151,3.3548941309713891
-0.24980505181347148,3.3548941309713891
-0.24974255181347149,3.3548941309713891
-0.2496800518134715,3.3548941309713891
-0.24961755181347151,3.3548941309713891
-0.24955505181347148,2.0799900767534272
-0.24949255181347149,-0.0012635502177751334
-0.2494300518134715,0.02052968147825851
-0.24936755181347151,0.024161886760930784
-0.24930505181347148,0.024161886760930784
-0.24924255181347149,0.024161886760930784
-0.2491800518134715,0.024161886760930784
-0.24911755181347151,0.02052968147825851
-0.24905505181347148,1.2046286036294136
-0.24899255181347149,3.3839517732327673
-0.2489300518134715,3.3585263362540614
-0.2488675518134715,3.3548941309713891
-0.24880505181347148,3.3548941309713891
-0.24874255181347149,3.3548941309713891
-0.2486800518134715,3.3548941309713891
-0.2486175518134715,3.3548941309713891
-0.24855505181347148,2.4831648631300478
-0.24849255181347149,-0.0085279607831187931
